"# Reference points along X2 pathway, 
#
# distance is distance from golden gate in kilometers
# x and y are in meters UTM zone 10 (EPSG 26910)
# path is whether the X2 path is traced on the 'sac' or 'sjr' or 'bay'.",,,,
point,path,distance,x,y
2492,bay,49840,572658.7143,4210534.861
2493,bay,49860,572668.4552,4210517.393
2494,bay,49880,572678.2543,4210499.959
2495,bay,49900,572688.2301,4210482.624
2496,bay,49920,572698.3032,4210465.347
2497,bay,49940,572708.5225,4210448.155
2498,bay,49960,572718.8898,4210431.052
2499,bay,49980,572729.3603,4210414.012
2500,bay,50000,572740.0416,4210397.103
2501,bay,50020,572750.7902,4210380.237
2502,bay,50040,572761.7855,4210363.531
2503,bay,50060,572772.8793,4210346.891
2504,bay,50080,572784.1472,4210330.367
2505,bay,50100,572795.6046,4210313.975
2506,bay,50120,572807.1583,4210297.65
2507,bay,50140,572818.9754,4210281.514
2508,bay,50160,572830.8074,4210265.39
2509,bay,50180,572842.9003,4210249.46
2510,bay,50200,572855.0453,4210233.57
2511,bay,50220,572867.4357,4210217.871
2512,bay,50240,572879.9443,4210202.266
2513,bay,50260,572892.6516,4210186.822
2514,bay,50280,572905.5423,4210171.532
2515,bay,50300,572918.5382,4210156.329
2516,bay,50320,572931.7754,4210141.337
2517,bay,50340,572945.1156,4210126.437
2518,bay,50360,572958.6712,4210111.732
2519,bay,50380,572972.4452,4210097.232
2520,bay,50400,572986.3692,4210082.876
2521,bay,50420,573000.5385,4210068.762
2522,bay,50440,573014.9206,4210054.864
2523,bay,50460,573029.5087,4210041.182
2524,bay,50480,573044.273,4210027.691
2525,bay,50500,573059.202,4210014.383
2526,bay,50520,573074.2849,4210001.25
2527,bay,50540,573089.5113,4209988.283
2528,bay,50560,573104.8825,4209975.487
2529,bay,50580,573120.4096,4209962.882
2530,bay,50600,573136.0721,4209950.445
2531,bay,50620,573151.911,4209938.234
2532,bay,50640,573167.916,4209926.242
2533,bay,50660,573184.0664,4209914.446
2534,bay,50680,573200.3493,4209902.833
2535,bay,50700,573216.7717,4209891.417
2536,bay,50720,573233.2827,4209880.132
2537,bay,50740,573249.8641,4209868.949
2538,bay,50760,573266.5233,4209857.882
2539,bay,50780,573283.2404,4209846.903
2540,bay,50800,573299.9795,4209835.958
2541,bay,50820,573316.7996,4209825.137
2542,bay,50840,573333.6892,4209814.426
2543,bay,50860,573350.646,4209803.822
2544,bay,50880,573367.692,4209793.36
2545,bay,50900,573384.8123,4209783.022
2546,bay,50920,573401.9853,4209772.771
2547,bay,50940,573419.2258,4209762.634
2548,bay,50960,573436.5361,4209752.616
2549,bay,50980,573453.8859,4209742.667
2550,bay,51000,573471.2964,4209732.825
2551,bay,51020,573488.7585,4209723.074
2552,bay,51040,573506.2482,4209713.373
2553,bay,51060,573523.8078,4209703.799
2554,bay,51080,573541.3887,4209694.265
2555,bay,51100,573559.0273,4209684.837
2556,bay,51120,573576.7124,4209675.498
2557,bay,51140,573594.4344,4209666.228
2558,bay,51160,573612.2351,4209657.11
2559,bay,51180,573630.0708,4209648.061
2560,bay,51200,573647.9706,4209639.14
2561,bay,51220,573665.9378,4209630.355
2562,bay,51240,573683.9492,4209621.661
2563,bay,51260,573702.0379,4209613.129
2564,bay,51280,573720.194,4209604.742
2565,bay,51300,573738.3934,4209596.449
2566,bay,51320,573756.6386,4209588.256
2567,bay,51340,573774.8838,4209580.064
2568,bay,51360,573793.2065,4209572.047
2569,bay,51380,573811.5697,4209564.124
2570,bay,51400,573830.0918,4209556.579
2571,bay,51420,573848.6987,4209549.248
2572,bay,51440,573867.4903,4209542.404
2573,bay,51460,573886.4024,4209535.898
2574,bay,51480,573905.3715,4209529.562
2575,bay,51500,573924.4547,4209523.577
2576,bay,51520,573943.6571,4209517.988
2577,bay,51540,573962.9693,4209512.79
2578,bay,51560,573982.3995,4209508.054
2579,bay,51580,574001.9475,4209503.83
2580,bay,51600,574021.5854,4209500.046
2581,bay,51620,574041.2973,4209496.666
2582,bay,51640,574061.0759,4209493.7
2583,bay,51660,574080.8991,4209491.049
2584,bay,51680,574100.7575,4209488.677
2585,bay,51700,574120.6451,4209486.563
2586,bay,51720,574140.5669,4209484.802
2587,bay,51740,574160.5168,4209483.393
2588,bay,51760,574180.4891,4209482.347
2589,bay,51780,574200.4754,4209481.606
2590,bay,51800,574220.4647,4209480.976
2591,bay,51820,574240.4614,4209480.614
2592,bay,51840,574260.4586,4209480.291
2593,bay,51860,574280.4583,4209480.253
2594,bay,51880,574300.4569,4209480.48
2595,bay,51900,574320.4514,4209480.95
2596,bay,51920,574340.4391,4209481.651
2597,bay,51940,574360.4196,4209482.529
2598,bay,51960,574380.3931,4209483.556
2599,bay,51980,574400.3592,4209484.716
2600,bay,52000,574420.3171,4209486.012
2601,bay,52020,574440.2751,4209487.309
2602,bay,52040,574460.2324,4209488.614
2603,bay,52060,574480.1768,4209490.105
2604,bay,52080,574500.1211,4209491.595
2605,bay,52100,574520.0559,4209493.204
2606,bay,52120,574539.9788,4209494.959
2607,bay,52140,574559.9017,4209496.713
2608,bay,52160,574579.7967,4209498.76
2609,bay,52180,574599.6916,4209500.807
2610,bay,52200,574619.5631,4209503.065
2611,bay,52220,574639.4225,4209505.433
2612,bay,52240,574659.267,4209507.918
2613,bay,52260,574679.0901,4209510.572
2614,bay,52280,574698.9132,4209513.227
2615,bay,52300,574718.6969,4209516.159
2616,bay,52320,574738.4798,4209519.098
2617,bay,52340,574758.2202,4209522.307
2618,bay,52360,574777.9496,4209525.586
2619,bay,52380,574797.6269,4209529.16
2620,bay,52400,574817.2879,4209532.827
2621,bay,52420,574836.8781,4209536.852
2622,bay,52440,574856.4479,4209540.976
2623,bay,52460,574875.9416,4209545.448
2624,bay,52480,574895.4221,4209549.975
2625,bay,52500,574914.8426,4209554.755
2626,bay,52520,574934.2595,4209559.549
2627,bay,52540,574953.6254,4209564.545
2628,bay,52560,574972.9913,4209569.541
2629,bay,52580,574992.3418,4209574.596
2630,bay,52600,575011.662,4209579.766
2631,bay,52620,575030.9371,4209585.101
2632,bay,52640,575050.1727,4209590.577
2633,bay,52660,575069.375,4209596.169
2634,bay,52680,575088.5455,4209601.869
2635,bay,52700,575107.6729,4209607.712
2636,bay,52720,575126.7655,4209613.667
2637,bay,52740,575145.8308,4209619.71
2638,bay,52760,575164.8642,4209625.852
2639,bay,52780,575183.8593,4209632.112
2640,bay,52800,575202.8261,4209638.456
2641,bay,52820,575221.7528,4209644.92
2642,bay,52840,575240.6795,4209651.384
2643,bay,52860,575259.5835,4209657.913
2644,bay,52880,575278.4372,4209664.586
2645,bay,52900,575297.2909,4209671.26
2646,bay,52920,575316.1446,4209677.934
2647,bay,52940,575334.9407,4209684.768
2648,bay,52960,575353.7354,4209691.606
2649,bay,52980,575372.5302,4209698.444
2650,bay,53000,575391.3133,4209705.313
2651,bay,53020,575410.0691,4209712.258
2652,bay,53040,575428.8248,4209719.202
2653,bay,53060,575447.5805,4209726.146
2654,bay,53080,575466.3362,4209733.091
2655,bay,53100,575485.0851,4209740.053
2656,bay,53120,575503.7993,4209747.108
2657,bay,53140,575522.5135,4209754.164
2658,bay,53160,575541.2277,4209761.219
2659,bay,53180,575559.9325,4209768.299
2660,bay,53200,575578.5758,4209775.54
2661,bay,53220,575597.2191,4209782.781
2662,bay,53240,575615.8624,4209790.021
2663,bay,53260,575634.4973,4209797.283
2664,bay,53280,575653.085,4209804.666
2665,bay,53300,575671.666,4209812.065
2666,bay,53320,575690.2155,4209819.542
2667,bay,53340,575708.7565,4209827.041
2668,bay,53360,575727.2669,4209834.615
2669,bay,53380,575745.7665,4209842.215
2670,bay,53400,575764.2368,4209849.886
2671,bay,53420,575782.691,4209857.596
2672,bay,53440,575801.1125,4209865.384
2673,bay,53460,575819.5339,4209873.172
2674,bay,53480,575837.9554,4209880.959
2675,bay,53500,575856.3177,4209888.886
2676,bay,53520,575874.6745,4209896.825
2677,bay,53540,575893.0313,4209904.763
2678,bay,53560,575911.333,4209912.828
2679,bay,53580,575929.615,4209920.938
2680,bay,53600,575947.897,4209929.048
2681,bay,53620,575966.1176,4209937.294
2682,bay,53640,575984.315,4209945.592
2683,bay,53660,576002.5124,4209953.89
2684,bay,53680,576020.6233,4209962.375
2685,bay,53700,576038.7187,4209970.893
2686,bay,53720,576056.7804,4209979.481
2687,bay,53740,576074.7681,4209988.224
2688,bay,53760,576092.7557,4209996.967
2689,bay,53780,576110.6759,4210005.848
2690,bay,53800,576128.5626,4210014.795
2691,bay,53820,576146.4494,4210023.743
2692,bay,53840,576164.2538,4210032.854
7063,mzm,53860,576177.0419,4210051.027
7064,mzm,53880,576187.5621,4210068.036
7065,mzm,53900,576198.0823,4210085.046
7066,mzm,53920,576208.6024,4210102.056
7067,mzm,53940,576219.1226,4210119.065
7068,mzm,53960,576229.6428,4210136.075
7069,mzm,53980,576240.1629,4210153.084
7070,mzm,54000,576250.6831,4210170.094
7071,mzm,54020,576261.2033,4210187.104
7072,mzm,54040,576271.7234,4210204.113
7073,mzm,54060,576282.2436,4210221.123
7074,mzm,54080,576292.7638,4210238.132
7075,mzm,54100,576303.2839,4210255.142
7076,mzm,54120,576313.8041,4210272.151
7077,mzm,54140,576324.3243,4210289.161
7078,mzm,54160,576334.8444,4210306.171
7079,mzm,54180,576345.3646,4210323.18
7080,mzm,54200,576355.8848,4210340.19
7081,mzm,54220,576366.4049,4210357.199
7082,mzm,54240,576376.9251,4210374.209
7083,mzm,54260,576387.4453,4210391.219
7084,mzm,54280,576397.9654,4210408.228
7085,mzm,54300,576408.4856,4210425.238
7086,mzm,54320,576419.0058,4210442.247
7087,mzm,54340,576429.5259,4210459.257
7088,mzm,54360,576440.0461,4210476.267
7089,mzm,54380,576450.5663,4210493.276
7090,mzm,54400,576461.0864,4210510.286
7091,mzm,54420,576471.6066,4210527.295
7092,mzm,54440,576482.1268,4210544.305
7093,mzm,54460,576492.6469,4210561.314
7094,mzm,54480,576503.1671,4210578.324
7095,mzm,54500,576513.6873,4210595.334
7096,mzm,54520,576524.2074,4210612.343
7097,mzm,54540,576534.7276,4210629.353
7098,mzm,54560,576545.2478,4210646.362
7099,mzm,54580,576555.7679,4210663.372
7100,mzm,54600,576566.6916,4210680.097
7101,mzm,54620,576579.2006,4210695.702
7102,mzm,54640,576591.7095,4210711.307
7103,mzm,54660,576604.6679,4210726.537
7104,mzm,54680,576617.8106,4210741.612
7105,mzm,54700,576630.9533,4210756.688
7106,mzm,54720,576644.096,4210771.763
7107,mzm,54740,576657.2387,4210786.839
7108,mzm,54760,576670.3814,4210801.914
7109,mzm,54780,576683.5241,4210816.99
7110,mzm,54800,576696.6668,4210832.065
7111,mzm,54820,576709.8095,4210847.141
7112,mzm,54840,576722.9522,4210862.216
7113,mzm,54860,576736.0949,4210877.291
7114,mzm,54880,576749.2376,4210892.367
7115,mzm,54900,576762.3804,4210907.442
7116,mzm,54920,576775.5231,4210922.518
7117,mzm,54940,576788.6658,4210937.593
7118,mzm,54960,576801.8085,4210952.669
7119,mzm,54980,576814.9512,4210967.744
7120,mzm,55000,576828.0939,4210982.82
7121,mzm,55020,576841.2366,4210997.895
7122,mzm,55040,576854.3793,4211012.971
7123,mzm,55060,576867.522,4211028.046
7124,mzm,55080,576880.6647,4211043.121
7125,mzm,55100,576893.8074,4211058.197
7126,mzm,55120,576906.9501,4211073.272
7127,mzm,55140,576920.0928,4211088.348
7128,mzm,55160,576933.2355,4211103.423
7129,mzm,55180,576946.3782,4211118.499
7130,mzm,55200,576959.5209,4211133.574
7131,mzm,55220,576972.6636,4211148.65
7132,mzm,55240,576985.8063,4211163.725
7133,mzm,55260,576998.949,4211178.801
7134,mzm,55280,577012.0917,4211193.876
7135,mzm,55300,577025.2344,4211208.951
7136,mzm,55320,577038.3771,4211224.027
7137,mzm,55340,577051.5198,4211239.102
7138,mzm,55360,577064.6625,4211254.178
7139,mzm,55380,577077.8052,4211269.253
7140,mzm,55400,577090.9479,4211284.329
7141,mzm,55420,577104.0906,4211299.404
7142,mzm,55440,577117.2333,4211314.48
7143,mzm,55460,577130.4412,4211329.498
7144,mzm,55480,577143.6758,4211344.493
7145,mzm,55500,577156.9214,4211359.478
7146,mzm,55520,577170.2086,4211374.426
7147,mzm,55540,577183.4959,4211389.374
7148,mzm,55560,577196.7832,4211404.322
7149,mzm,55580,577210.0705,4211419.271
7150,mzm,55600,577223.3578,4211434.219
7151,mzm,55620,577236.645,4211449.167
7152,mzm,55640,577249.9323,4211464.115
7153,mzm,55660,577263.2196,4211479.063
7154,mzm,55680,577276.5069,4211494.012
7155,mzm,55700,577289.7941,4211508.96
7156,mzm,55720,577303.0814,4211523.908
7157,mzm,55740,577316.3687,4211538.856
7158,mzm,55760,577329.656,4211553.804
7159,mzm,55780,577342.9432,4211568.753
7160,mzm,55800,577356.2305,4211583.701
7161,mzm,55820,577369.5178,4211598.649
7162,mzm,55840,577382.8051,4211613.597
7163,mzm,55860,577396.0923,4211628.545
7164,mzm,55880,577409.3796,4211643.493
7165,mzm,55900,577422.6669,4211658.442
7166,mzm,55920,577435.9542,4211673.39
7167,mzm,55940,577449.2415,4211688.338
7168,mzm,55960,577462.5287,4211703.286
7169,mzm,55980,577475.816,4211718.234
7170,mzm,56000,577489.1033,4211733.183
7171,mzm,56020,577502.3906,4211748.131
7172,mzm,56040,577515.6778,4211763.079
7173,mzm,56060,577528.9651,4211778.027
7174,mzm,56080,577542.2524,4211792.975
7175,mzm,56100,577555.5397,4211807.924
7176,mzm,56120,577568.8269,4211822.872
7177,mzm,56140,577582.1142,4211837.82
7178,mzm,56160,577595.4015,4211852.768
7179,mzm,56180,577608.6888,4211867.716
7180,mzm,56200,577621.976,4211882.664
7181,mzm,56220,577635.2633,4211897.613
7182,mzm,56240,577648.5506,4211912.561
7183,mzm,56260,577661.8327,4211927.514
7184,mzm,56280,577675.1126,4211942.468
7185,mzm,56300,577688.3919,4211957.424
7186,mzm,56320,577701.6687,4211972.381
7187,mzm,56340,577714.9456,4211987.339
7188,mzm,56360,577728.2224,4212002.296
7189,mzm,56380,577741.4992,4212017.253
7190,mzm,56400,577754.7761,4212032.211
7191,mzm,56420,577768.0529,4212047.168
7192,mzm,56440,577781.3298,4212062.126
7193,mzm,56460,577794.6066,4212077.083
7194,mzm,56480,577807.8834,4212092.041
7195,mzm,56500,577821.1603,4212106.998
7196,mzm,56520,577834.4371,4212121.956
7197,mzm,56540,577847.714,4212136.913
7198,mzm,56560,577860.9908,4212151.871
7199,mzm,56580,577874.2677,4212166.828
7200,mzm,56600,577887.5445,4212181.785
7201,mzm,56620,577900.8213,4212196.743
7202,mzm,56640,577914.0982,4212211.7
7203,mzm,56660,577927.375,4212226.658
7204,mzm,56680,577940.6519,4212241.615
7205,mzm,56700,577953.9287,4212256.573
7206,mzm,56720,577967.2055,4212271.53
7207,mzm,56740,577980.4824,4212286.488
7208,mzm,56760,577993.7592,4212301.445
7209,mzm,56780,578007.0361,4212316.403
7210,mzm,56800,578020.3129,4212331.36
7211,mzm,56820,578033.5898,4212346.317
7212,mzm,56840,578046.8666,4212361.275
7213,mzm,56860,578060.1434,4212376.232
7214,mzm,56880,578073.4203,4212391.19
7215,mzm,56900,578086.6971,4212406.147
7216,mzm,56920,578099.974,4212421.105
7217,mzm,56940,578113.2508,4212436.062
7218,mzm,56960,578126.5276,4212451.02
7219,mzm,56980,578139.8045,4212465.977
7220,mzm,57000,578153.0813,4212480.935
7221,mzm,57020,578166.3582,4212495.892
7222,mzm,57040,578179.635,4212510.849
7223,mzm,57060,578192.746,4212525.952
7224,mzm,57080,578205.7889,4212541.114
7225,mzm,57100,578218.8299,4212556.277
7226,mzm,57120,578231.8633,4212571.447
7227,mzm,57140,578244.8967,4212586.617
7228,mzm,57160,578257.9301,4212601.787
7229,mzm,57180,578270.9635,4212616.957
7230,mzm,57200,578283.9969,4212632.128
7231,mzm,57220,578297.0304,4212647.298
7232,mzm,57240,578310.0638,4212662.468
7233,mzm,57260,578323.0972,4212677.638
7234,mzm,57280,578336.1306,4212692.808
7235,mzm,57300,578349.164,4212707.978
7236,mzm,57320,578362.1974,4212723.148
7237,mzm,57340,578375.2309,4212738.318
7238,mzm,57360,578388.2643,4212753.488
7239,mzm,57380,578401.2977,4212768.658
7240,mzm,57400,578414.3311,4212783.828
7241,mzm,57420,578427.3645,4212798.998
7242,mzm,57440,578440.3979,4212814.168
7243,mzm,57460,578453.4313,4212829.338
7244,mzm,57480,578466.4648,4212844.508
7245,mzm,57500,578479.4982,4212859.678
7246,mzm,57520,578492.5316,4212874.848
7247,mzm,57540,578505.565,4212890.018
7248,mzm,57560,578518.5984,4212905.188
7249,mzm,57580,578531.6318,4212920.358
7250,mzm,57600,578544.6653,4212935.528
7251,mzm,57620,578557.6987,4212950.698
7252,mzm,57640,578570.7321,4212965.868
7253,mzm,57660,578583.1782,4212981.516
7254,mzm,57680,578595.3836,4212997.36
7255,mzm,57700,578607.4561,4213013.302
7256,mzm,57720,578619.0346,4213029.61
7257,mzm,57740,578630.613,4213045.918
7258,mzm,57760,578642.1914,4213062.225
7259,mzm,57780,578653.7699,4213078.533
7260,mzm,57800,578665.3483,4213094.841
7261,mzm,57820,578676.9267,4213111.148
7262,mzm,57840,578688.5052,4213127.456
7263,mzm,57860,578700.0836,4213143.764
7264,mzm,57880,578711.6621,4213160.071
7265,mzm,57900,578723.2405,4213176.379
7266,mzm,57920,578734.8189,4213192.687
7267,mzm,57940,578746.3974,4213208.994
7268,mzm,57960,578757.9758,4213225.302
7269,mzm,57980,578769.5543,4213241.61
7270,mzm,58000,578781.1327,4213257.917
7271,mzm,58020,578792.7111,4213274.225
7272,mzm,58040,578804.2896,4213290.533
7273,mzm,58060,578815.868,4213306.84
7274,mzm,58080,578827.4465,4213323.148
7275,mzm,58100,578839.0249,4213339.456
7276,mzm,58120,578850.6033,4213355.763
7277,mzm,58140,578862.1818,4213372.071
7278,mzm,58160,578873.7602,4213388.379
7279,mzm,58180,578885.3386,4213404.686
7280,mzm,58200,578896.9171,4213420.994
7281,mzm,58220,578908.4955,4213437.302
7282,mzm,58240,578920.074,4213453.609
7283,mzm,58260,578931.6524,4213469.917
7284,mzm,58280,578943.2308,4213486.225
7285,mzm,58300,578954.8093,4213502.532
7286,mzm,58320,578966.3877,4213518.84
7287,mzm,58340,578977.9662,4213535.147
7288,mzm,58360,578989.5446,4213551.455
7289,mzm,58380,579001.123,4213567.763
7290,mzm,58400,579012.7015,4213584.07
7291,mzm,58420,579024.2799,4213600.378
7292,mzm,58440,579035.8583,4213616.686
7293,mzm,58460,579047.77,4213632.75
7294,mzm,58480,579059.8165,4213648.715
7295,mzm,58500,579072.0406,4213664.538
7296,mzm,58520,579084.9175,4213679.841
7297,mzm,58540,579097.7945,4213695.144
7298,mzm,58560,579110.6715,4213710.447
7299,mzm,58580,579123.5484,4213725.75
7300,mzm,58600,579136.4254,4213741.053
7301,mzm,58620,579149.3024,4213756.356
7302,mzm,58640,579162.1794,4213771.659
7303,mzm,58660,579175.0563,4213786.962
7304,mzm,58680,579187.9333,4213802.266
7305,mzm,58700,579200.8103,4213817.569
7306,mzm,58720,579213.6872,4213832.872
7307,mzm,58740,579226.5642,4213848.175
7308,mzm,58760,579239.4412,4213863.478
7309,mzm,58780,579252.3181,4213878.781
7310,mzm,58800,579265.1951,4213894.084
7311,mzm,58820,579278.0721,4213909.387
7312,mzm,58840,579290.949,4213924.69
7313,mzm,58860,579303.826,4213939.993
7314,mzm,58880,579316.703,4213955.296
7315,mzm,58900,579329.5799,4213970.599
7316,mzm,58920,579342.4569,4213985.902
7317,mzm,58940,579355.3339,4214001.205
7318,mzm,58960,579368.2108,4214016.508
7319,mzm,58980,579381.0878,4214031.811
7320,mzm,59000,579393.9648,4214047.115
7321,mzm,59020,579406.8417,4214062.418
7322,mzm,59040,579419.7187,4214077.721
7323,mzm,59060,579432.5957,4214093.024
7324,mzm,59080,579445.4726,4214108.327
7325,mzm,59100,579458.3496,4214123.63
7326,mzm,59120,579471.2266,4214138.933
7327,mzm,59140,579484.1036,4214154.236
7328,mzm,59160,579496.8961,4214169.61
7329,mzm,59180,579509.6548,4214185.011
7330,mzm,59200,579522.2926,4214200.51
7331,mzm,59220,579534.4868,4214216.362
7332,mzm,59240,579546.681,4214232.215
7333,mzm,59260,579558.8752,4214248.067
7334,mzm,59280,579571.0694,4214263.92
7335,mzm,59300,579583.2636,4214279.772
7336,mzm,59320,579595.4579,4214295.625
7337,mzm,59340,579607.6521,4214311.477
7338,mzm,59360,579619.8463,4214327.33
7339,mzm,59380,579632.0405,4214343.182
7340,mzm,59400,579644.2347,4214359.034
7341,mzm,59420,579656.4289,4214374.887
7342,mzm,59440,579668.6231,4214390.739
7343,mzm,59460,579680.8174,4214406.592
7344,mzm,59480,579693.0116,4214422.444
7345,mzm,59500,579705.2058,4214438.297
7346,mzm,59520,579717.4,4214454.149
7347,mzm,59540,579729.5942,4214470.002
7348,mzm,59560,579741.7884,4214485.854
7349,mzm,59580,579753.9826,4214501.707
7350,mzm,59600,579766.1769,4214517.559
7351,mzm,59620,579778.3711,4214533.412
7352,mzm,59640,579790.5653,4214549.264
7353,mzm,59660,579802.7595,4214565.117
7354,mzm,59680,579814.9537,4214580.969
7355,mzm,59700,579827.1479,4214596.822
7356,mzm,59720,579839.3421,4214612.674
7357,mzm,59740,579851.5364,4214628.527
7358,mzm,59760,579863.7306,4214644.379
7359,mzm,59780,579875.9248,4214660.232
7360,mzm,59800,579888.119,4214676.084
7361,mzm,59820,579900.3132,4214691.937
7362,mzm,59840,579912.5074,4214707.789
7363,mzm,59860,579924.7016,4214723.642
7364,mzm,59880,579936.8959,4214739.494
7365,mzm,59900,579949.0901,4214755.347
7366,mzm,59920,579961.2843,4214771.199
7367,mzm,59940,579973.4785,4214787.051
7368,mzm,59960,579985.6727,4214802.904
7369,mzm,59980,579997.8669,4214818.756
7370,mzm,60000,580010.0611,4214834.609
7371,mzm,60020,580022.2554,4214850.461
7372,mzm,60040,580034.4496,4214866.314
7373,mzm,60060,580046.6438,4214882.166
7374,mzm,60080,580058.838,4214898.019
7375,mzm,60100,580071.0322,4214913.871
7376,mzm,60120,580083.2264,4214929.724
7377,mzm,60140,580095.4206,4214945.576
7378,mzm,60160,580107.6149,4214961.429
7379,mzm,60180,580119.8091,4214977.281
7380,mzm,60200,580132.0033,4214993.134
7381,mzm,60220,580144.1975,4215008.986
7382,mzm,60240,580156.3917,4215024.839
7383,mzm,60260,580168.8277,4215040.501
7384,mzm,60280,580181.3606,4215056.087
7385,mzm,60300,580193.9713,4215071.609
7386,mzm,60320,580206.8668,4215086.897
7387,mzm,60340,580219.7623,4215102.184
7388,mzm,60360,580232.6578,4215117.471
7389,mzm,60380,580245.5533,4215132.759
7390,mzm,60400,580258.4488,4215148.046
7391,mzm,60420,580271.3443,4215163.334
7392,mzm,60440,580284.2398,4215178.621
7393,mzm,60460,580297.1352,4215193.909
7394,mzm,60480,580310.0307,4215209.196
7395,mzm,60500,580322.9262,4215224.484
7396,mzm,60520,580335.8217,4215239.771
7397,mzm,60540,580348.7172,4215255.059
7398,mzm,60560,580361.6127,4215270.346
7399,mzm,60580,580374.5082,4215285.633
7400,mzm,60600,580387.4037,4215300.921
7401,mzm,60620,580400.2991,4215316.208
7402,mzm,60640,580413.1946,4215331.496
7403,mzm,60660,580426.0901,4215346.783
7404,mzm,60680,580438.9856,4215362.071
7405,mzm,60700,580451.8811,4215377.358
7406,mzm,60720,580464.7766,4215392.646
7407,mzm,60740,580477.6721,4215407.933
7408,mzm,60760,580490.5676,4215423.221
7409,mzm,60780,580503.4631,4215438.508
7410,mzm,60800,580516.3585,4215453.796
7411,mzm,60820,580529.254,4215469.083
7412,mzm,60840,580542.1495,4215484.37
7413,mzm,60860,580555.045,4215499.658
7414,mzm,60880,580567.9405,4215514.945
7415,mzm,60900,580580.836,4215530.233
7416,mzm,60920,580593.7315,4215545.52
7417,mzm,60940,580606.627,4215560.808
7418,mzm,60960,580619.5224,4215576.095
7419,mzm,60980,580632.4179,4215591.383
7420,mzm,61000,580645.3134,4215606.67
7421,mzm,61020,580658.2089,4215621.958
7422,mzm,61040,580671.1044,4215637.245
7423,mzm,61060,580683.9999,4215652.532
7424,mzm,61080,580696.8954,4215667.82
7425,mzm,61100,580709.7909,4215683.107
7426,mzm,61120,580722.6864,4215698.395
7427,mzm,61140,580735.5818,4215713.682
7428,mzm,61160,580748.4773,4215728.97
7429,mzm,61180,580761.3728,4215744.257
7430,mzm,61200,580774.2683,4215759.545
7431,mzm,61220,580787.1638,4215774.832
7432,mzm,61240,580800.0593,4215790.12
7433,mzm,61260,580812.9548,4215805.407
7434,mzm,61280,580825.8503,4215820.695
7435,mzm,61300,580838.7457,4215835.982
7436,mzm,61320,580851.6412,4215851.269
7437,mzm,61340,580864.5367,4215866.557
7438,mzm,61360,580877.4322,4215881.844
7439,mzm,61380,580890.3277,4215897.132
7440,mzm,61400,580903.2232,4215912.419
7441,mzm,61420,580916.1187,4215927.707
7442,mzm,61440,580929.0142,4215942.994
7443,mzm,61460,580941.9097,4215958.282
7444,mzm,61480,580954.8051,4215973.569
7445,mzm,61500,580967.7006,4215988.857
7446,mzm,61520,580980.5961,4216004.144
7447,mzm,61540,580993.4916,4216019.431
7448,mzm,61560,581006.3871,4216034.719
7449,mzm,61580,581019.2826,4216050.006
7450,mzm,61600,581032.1781,4216065.294
7451,mzm,61620,581045.0736,4216080.581
7452,mzm,61640,581057.969,4216095.869
7453,mzm,61660,581070.8645,4216111.156
7454,mzm,61680,581083.76,4216126.444
7455,mzm,61700,581096.6555,4216141.731
7456,mzm,61720,581109.551,4216157.019
7457,mzm,61740,581122.4465,4216172.306
7458,mzm,61760,581135.342,4216187.594
7459,mzm,61780,581148.2375,4216202.881
7460,mzm,61800,581161.133,4216218.168
7461,mzm,61820,581174.0284,4216233.456
7462,mzm,61840,581186.9239,4216248.743
7463,mzm,61860,581199.8194,4216264.031
7464,mzm,61880,581212.7149,4216279.318
7465,mzm,61900,581225.9263,4216294.311
7466,mzm,61920,581240.293,4216308.225
7467,mzm,61940,581254.6596,4216322.139
7468,mzm,61960,581269.07,4216336.007
7469,mzm,61980,581283.4977,4216349.858
7470,mzm,62000,581297.9255,4216363.709
7471,mzm,62020,581312.3532,4216377.559
7472,mzm,62040,581326.781,4216391.41
7473,mzm,62060,581341.2087,4216405.261
7474,mzm,62080,581355.6365,4216419.111
7475,mzm,62100,581370.0642,4216432.962
7476,mzm,62120,581384.4919,4216446.813
7477,mzm,62140,581398.9197,4216460.663
7478,mzm,62160,581413.3474,4216474.514
7479,mzm,62180,581427.7752,4216488.364
7480,mzm,62200,581442.2029,4216502.215
7481,mzm,62220,581456.6307,4216516.066
7482,mzm,62240,581471.0584,4216529.916
7483,mzm,62260,581485.4862,4216543.767
7484,mzm,62280,581499.9139,4216557.618
7485,mzm,62300,581514.3417,4216571.468
7486,mzm,62320,581528.7694,4216585.319
7487,mzm,62340,581543.1972,4216599.17
7488,mzm,62360,581555.2211,4216615.029
7489,mzm,62380,581566.2883,4216631.688
7490,mzm,62400,581577.1265,4216648.489
7491,mzm,62420,581587.204,4216665.765
7492,mzm,62440,581597.2814,4216683.04
7493,mzm,62460,581607.3588,4216700.316
7494,mzm,62480,581617.4362,4216717.592
7495,mzm,62500,581627.5136,4216734.867
7496,mzm,62520,581637.5911,4216752.143
7497,mzm,62540,581647.6685,4216769.418
7498,mzm,62560,581657.7459,4216786.694
7499,mzm,62580,581667.8233,4216803.969
7500,mzm,62600,581677.9007,4216821.245
7501,mzm,62620,581687.9782,4216838.521
7502,mzm,62640,581698.0556,4216855.796
7503,mzm,62660,581708.133,4216873.072
7504,mzm,62680,581718.2104,4216890.347
