point,route,distance,x,y
709,bay,14180,549255.8462,549255.8462
710,bay,14200,549245.7452,549245.7452
711,bay,14220,549235.5585,549235.5585
712,bay,14240,549225.3122,549225.3122
713,bay,14260,549214.9215,549214.9215
714,bay,14280,549204.4586,549204.4586
715,bay,14300,549193.9152,549193.9152
716,bay,14320,549183.1927,549183.1927
717,bay,14340,549172.2563,549172.2563
718,bay,14360,549161.12,549161.12
719,bay,14380,549149.7993,549149.7993
720,bay,14400,549138.3096,549138.3096
721,bay,14420,549126.6656,549126.6656
722,bay,14440,549114.8822,549114.8822
723,bay,14460,549102.974,549102.974
724,bay,14480,549090.9417,549090.9417
725,bay,14500,549078.7937,549078.7937
726,bay,14520,549066.6137,549066.6137
727,bay,14540,549054.2834,549054.2834
728,bay,14560,549041.9531,549041.9531
729,bay,14580,549029.5234,549029.5234
730,bay,14600,549017.065,549017.065
731,bay,14620,549004.5826,549004.5826
732,bay,14640,548992.0648,548992.0648
733,bay,14660,548979.547,548979.547
734,bay,14680,548967.0292,548967.0292
735,bay,14700,548954.5113,548954.5113
736,bay,14720,548941.9935,548941.9935
737,bay,14740,548929.5026,548929.5026
738,bay,14760,548917.0763,548917.0763
739,bay,14780,548904.7011,548904.7011
740,bay,14800,548892.3732,548892.3732
741,bay,14820,548880.1684,548880.1684
742,bay,14840,548867.9979,548867.9979
743,bay,14860,548855.9739,548855.9739
744,bay,14880,548844.044,548844.044
745,bay,14900,548832.2158,548832.2158
746,bay,14920,548820.5862,548820.5862
747,bay,14940,548809.0866,548809.0866
748,bay,14960,548797.7482,548797.7482
749,bay,14980,548786.6218,548786.6218
750,bay,15000,548775.6134,548775.6134
751,bay,15020,548764.9513,548764.9513
752,bay,15040,548754.4358,548754.4358
753,bay,15060,548744.1855,548744.1855
754,bay,15080,548734.2594,548734.2594
755,bay,15100,548724.5434,548724.5434
756,bay,15120,548715.1808,548715.1808
757,bay,15140,548706.0958,548706.0958
758,bay,15160,548697.4302,548697.4302
759,bay,15180,548689.1055,548689.1055
760,bay,15200,548681.1377,548681.1377
761,bay,15220,548673.4892,548673.4892
762,bay,15240,548666.1264,548666.1264
763,bay,15260,548659.0469,548659.0469
764,bay,15280,548652.2476,548652.2476
765,bay,15300,548645.7584,548645.7584
766,bay,15320,548639.547,548639.547
767,bay,15340,548633.6034,548633.6034
768,bay,15360,548627.9236,548627.9236
769,bay,15380,548622.5034,548622.5034
770,bay,15400,548617.4374,548617.4374
771,bay,15420,548612.474,548612.474
772,bay,15440,548607.8791,548607.8791
773,bay,15460,548603.4489,548603.4489
774,bay,15480,548599.2786,548599.2786
775,bay,15500,548595.353,548595.353
776,bay,15520,548591.595,548591.595
777,bay,15540,548588.1438,548588.1438
778,bay,15560,548584.7852,548584.7852
779,bay,15580,548581.7779,548581.7779
780,bay,15600,548578.811,548578.811
781,bay,15620,548576.2107,548576.2107
782,bay,15640,548573.6398,548573.6398
783,bay,15660,548571.3973,548571.3973
784,bay,15680,548569.1917,548569.1917
785,bay,15700,548567.2923,548567.2923
786,bay,15720,548565.4215,548565.4215
787,bay,15740,548563.8501,548563.8501
788,bay,15760,548562.284,548562.284
789,bay,15780,548561.0076,548561.0076
790,bay,15800,548559.7686,548559.7686
791,bay,15820,548558.7562,548558.7562
792,bay,15840,548557.7993,548557.7993
793,bay,15860,548557.0384,548557.0384
794,bay,15880,548556.3367,548556.3367
795,bay,15900,548555.8142,548555.8142
796,bay,15920,548555.3414,548555.3414
797,bay,15940,548555.0439,548555.0439
798,bay,15960,548554.7747,548554.7747
799,bay,15980,548554.6883,548554.6883
800,bay,16000,548554.6018,548554.6018
801,bay,16020,548554.7078,548554.7078
802,bay,16040,548554.8181,548554.8181
803,bay,16060,548555.0632,548555.0632
804,bay,16080,548555.3555,548555.3555
805,bay,16100,548555.7072,548555.7072
806,bay,16120,548556.1452,548556.1452
807,bay,16140,548556.6517,548556.6517
808,bay,16160,548557.2039,548557.2039
809,bay,16180,548557.8651,548557.8651
810,bay,16200,548558.5697,548558.5697
811,bay,16220,548559.2744,548559.2744
812,bay,16240,548559.9791,548559.9791
813,bay,16260,548560.783,548560.783
814,bay,16280,548561.6441,548561.6441
815,bay,16300,548562.5053,548562.5053
816,bay,16320,548563.3665,548563.3665
817,bay,16340,548564.2527,548564.2527
818,bay,16360,548565.2054,548565.2054
819,bay,16380,548566.1581,548566.1581
820,bay,16400,548567.1108,548567.1108
821,bay,16420,548568.0634,548568.0634
822,bay,16440,548569.0161,548569.0161
823,bay,16460,548569.9688,548569.9688
824,bay,16480,548570.9214,548570.9214
825,bay,16500,548571.8741,548571.8741
826,bay,16520,548572.7927,548572.7927
827,bay,16540,548573.6928,548573.6928
828,bay,16560,548574.5929,548574.5929
829,bay,16580,548575.4856,548575.4856
830,bay,16600,548576.2703,548576.2703
831,bay,16620,548577.0549,548577.0549
832,bay,16640,548577.8396,548577.8396
833,bay,16660,548578.5702,548578.5702
834,bay,16680,548579.1853,548579.1853
835,bay,16700,548579.8004,548579.8004
836,bay,16720,548580.4155,548580.4155
837,bay,16740,548580.9966,548580.9966
838,bay,16760,548581.5772,548581.5772
839,bay,16780,548582.2506,548582.2506
840,bay,16800,548582.9526,548582.9526
841,bay,16820,548583.7035,548583.7035
842,bay,16840,548584.5158,548584.5158
843,bay,16860,548585.3283,548585.3283
844,bay,16880,548586.239,548586.239
845,bay,16900,548587.1497,548587.1497
846,bay,16920,548588.1094,548588.1094
847,bay,16940,548589.1431,548589.1431
848,bay,16960,548590.1767,548590.1767
849,bay,16980,548591.307,548591.307
850,bay,17000,548592.4903,548592.4903
851,bay,17020,548593.6736,548593.6736
852,bay,17040,548594.9669,548594.9669
853,bay,17060,548596.289,548596.289
854,bay,17080,548597.611,548597.611
855,bay,17100,548599.0373,548599.0373
856,bay,17120,548600.4861,548600.4861
857,bay,17140,548601.9349,548601.9349
858,bay,17160,548603.4627,548603.4627
859,bay,17180,548605.0239,548605.0239
860,bay,17200,548606.585,548606.585
861,bay,17220,548608.1917,548608.1917
862,bay,17240,548609.8497,548609.8497
863,bay,17260,548611.5078,548611.5078
864,bay,17280,548613.1658,548613.1658
865,bay,17300,548614.9016,548614.9016
866,bay,17320,548616.6394,548616.6394
867,bay,17340,548618.3773,548618.3773
868,bay,17360,548620.1224,548620.1224
869,bay,17380,548621.919,548621.919
870,bay,17400,548623.7156,548623.7156
871,bay,17420,548625.5122,548625.5122
872,bay,17440,548627.3088,548627.3088
873,bay,17460,548629.1288,548629.1288
874,bay,17480,548630.9857,548630.9857
875,bay,17500,548632.8426,548632.8426
876,bay,17520,548634.6994,548634.6994
877,bay,17540,548636.6139,548636.6139
878,bay,17560,548638.5539,548638.5539
879,bay,17580,548640.4939,548640.4939
880,bay,17600,548642.4344,548642.4344
881,bay,17620,548644.4578,548644.4578
882,bay,17640,548646.4813,548646.4813
883,bay,17660,548648.5048,548648.5048
884,bay,17680,548650.5558,548650.5558
885,bay,17700,548652.6631,548652.6631
886,bay,17720,548654.7704,548654.7704
887,bay,17740,548656.8777,548656.8777
888,bay,17760,548659.0405,548659.0405
889,bay,17780,548661.2321,548661.2321
890,bay,17800,548663.4236,548663.4236
891,bay,17820,548665.6151,548665.6151
892,bay,17840,548667.8911,548667.8911
893,bay,17860,548670.1673,548670.1673
894,bay,17880,548672.4434,548672.4434
895,bay,17900,548674.749,548674.749
896,bay,17920,548677.1101,548677.1101
897,bay,17940,548679.4712,548679.4712
898,bay,17960,548681.8323,548681.8323
899,bay,17980,548684.2536,548684.2536
900,bay,18000,548686.7001,548686.7001
901,bay,18020,548689.1465,548689.1465
902,bay,18040,548691.5996,548691.5996
903,bay,18060,548694.1368,548694.1368
904,bay,18080,548696.6741,548696.6741
905,bay,18100,548699.2113,548699.2113
906,bay,18120,548701.7485,548701.7485
907,bay,18140,548704.2858,548704.2858
908,bay,18160,548706.9219,548706.9219
909,bay,18180,548709.5602,548709.5602
910,bay,18200,548712.1985,548712.1985
911,bay,18220,548714.8368,548714.8368
912,bay,18240,548717.4807,548717.4807
913,bay,18260,548720.2266,548720.2266
914,bay,18280,548722.9724,548722.9724
915,bay,18300,548725.7182,548725.7182
916,bay,18320,548728.464,548728.464
917,bay,18340,548731.2404,548731.2404
918,bay,18360,548734.0999,548734.0999
919,bay,18380,548736.9594,548736.9594
920,bay,18400,548739.8188,548739.8188
921,bay,18420,548742.6783,548742.6783
922,bay,18440,548745.6109,548745.6109
923,bay,18460,548748.5898,548748.5898
924,bay,18480,548751.5688,548751.5688
925,bay,18500,548754.5478,548754.5478
926,bay,18520,548757.5343,548757.5343
927,bay,18540,548760.6383,548760.6383
928,bay,18560,548763.7424,548763.7424
929,bay,18580,548766.8465,548766.8465
930,bay,18600,548769.9505,548769.9505
931,bay,18620,548773.1338,548773.1338
932,bay,18640,548776.3682,548776.3682
933,bay,18660,548779.6027,548779.6027
934,bay,18680,548782.8371,548782.8371
935,bay,18700,548786.1047,548786.1047
936,bay,18720,548789.4746,548789.4746
937,bay,18740,548792.8445,548792.8445
938,bay,18760,548796.2144,548796.2144
939,bay,18780,548799.5843,548799.5843
940,bay,18800,548803.0549,548803.0549
941,bay,18820,548806.5294,548806.5294
942,bay,18840,548810.0039,548810.0039
943,bay,18860,548813.5101,548813.5101
944,bay,18880,548817.062,548817.062
945,bay,18900,548820.6139,548820.6139
946,bay,18920,548824.1714,548824.1714
947,bay,18940,548827.8095,548827.8095
948,bay,18960,548831.4476,548831.4476
949,bay,18980,548835.0857,548835.0857
950,bay,19000,548838.8064,548838.8064
951,bay,19020,548842.5387,548842.5387
952,bay,19040,548846.2711,548846.2711
953,bay,19060,548850.0864,548850.0864
954,bay,19080,548853.9205,548853.9205
955,bay,19100,548857.7545,548857.7545
956,bay,19120,548861.6811,548861.6811
957,bay,19140,548865.624,548865.624
958,bay,19160,548869.5668,548869.5668
959,bay,19180,548873.6222,548873.6222
960,bay,19200,548877.6802,548877.6802
961,bay,19220,548881.7601,548881.7601
962,bay,19240,548885.9395,548885.9395
963,bay,19260,548890.1189,548890.1189
964,bay,19280,548894.3664,548894.3664
965,bay,19300,548898.6961,548898.6961
966,bay,19320,548903.0258,548903.0258
967,bay,19340,548907.3556,548907.3556
968,bay,19360,548911.7787,548911.7787
969,bay,19380,548916.2775,548916.2775
970,bay,19400,548920.7763,548920.7763
971,bay,19420,548925.2751,548925.2751
972,bay,19440,548929.8645,548929.8645
973,bay,19460,548934.5244,548934.5244
974,bay,19480,548939.1842,548939.1842
975,bay,19500,548943.844,548943.844
976,bay,19520,548948.5763,548948.5763
977,bay,19540,548953.3887,548953.3887
978,bay,19560,548958.2011,548958.2011
979,bay,19580,548963.0136,548963.0136
980,bay,19600,548967.8654,548967.8654
981,bay,19620,548972.8215,548972.8215
982,bay,19640,548977.7776,548977.7776
983,bay,19660,548982.7338,548982.7338
984,bay,19680,548987.6899,548987.6899
985,bay,19700,548992.7742,548992.7742
986,bay,19720,548997.8647,548997.8647
987,bay,19740,549002.9552,549002.9552
988,bay,19760,549008.0457,549008.0457
989,bay,19780,549013.1964,549013.1964
990,bay,19800,549018.4116,549018.4116
991,bay,19820,549023.6267,549023.6267
992,bay,19840,549028.8419,549028.8419
993,bay,19860,549034.057,549034.057
994,bay,19880,549039.3675,549039.3675
995,bay,19900,549044.6969,549044.6969
996,bay,19920,549050.0262,549050.0262
997,bay,19940,549055.3556,549055.3556
998,bay,19960,549060.6849,549060.6849
999,bay,19980,549066.1114,549066.1114
1000,bay,20000,549071.5414,549071.5414
1001,bay,20020,549076.9715,549076.9715
1002,bay,20040,549082.4015,549082.4015
1003,bay,20060,549087.8798,549087.8798
1004,bay,20080,549093.4134,549093.4134
1005,bay,20100,549098.947,549098.947
1006,bay,20120,549104.4806,549104.4806
1007,bay,20140,549110.0358,549110.0358
1008,bay,20160,549115.6829,549115.6829
1009,bay,20180,549121.33,549121.33
1010,bay,20200,549126.9772,549126.9772
1011,bay,20220,549132.6354,549132.6354
1012,bay,20240,549138.4051,549138.4051
1013,bay,20260,549144.1748,549144.1748
1014,bay,20280,549149.9445,549149.9445
1015,bay,20300,549155.7322,549155.7322
1016,bay,20320,549161.6331,549161.6331
1017,bay,20340,549167.5339,549167.5339
1018,bay,20360,549173.4348,549173.4348
1019,bay,20380,549179.3772,549179.3772
1020,bay,20400,549185.4172,549185.4172
1021,bay,20420,549191.4572,549191.4572
1022,bay,20440,549197.4972,549197.4972
1023,bay,20460,549203.6203,549203.6203
1024,bay,20480,549209.8069,549209.8069
1025,bay,20500,549215.9934,549215.9934
1026,bay,20520,549222.18,549222.18
1027,bay,20540,549228.5092,549228.5092
1028,bay,20560,549234.8492,549234.8492
1029,bay,20580,549241.1893,549241.1893
1030,bay,20600,549247.5748,549247.5748
1031,bay,20620,549254.0358,549254.0358
1032,bay,20640,549260.4967,549260.4967
1033,bay,20660,549266.9577,549266.9577
1034,bay,20680,549273.4187,549273.4187
1035,bay,20700,549279.8797,549279.8797
1036,bay,20720,549286.4205,549286.4205
1037,bay,20740,549292.9988,549292.9988
1038,bay,20760,549299.6221,549299.6221
1039,bay,20780,549306.3045,549306.3045
1040,bay,20800,549313.0315,549313.0315
1041,bay,20820,549319.8358,549319.8358
1042,bay,20840,549326.6908,549326.6908
1043,bay,20860,549333.6336,549333.6336
1044,bay,20880,549340.6472,549340.6472
1045,bay,20900,549347.7416,549347.7416
1046,bay,20920,549354.9419,549354.9419
1047,bay,20940,549362.2,549362.2
1048,bay,20960,549369.6145,549369.6145
1049,bay,20980,549377.0479,549377.0479
1050,bay,21000,549384.6051,549384.6051
1051,bay,21020,549392.2109,549392.2109
1052,bay,21040,549399.8978,549399.8978
1053,bay,21060,549407.6674,549407.6674
1054,bay,21080,549415.4706,549415.4706
1055,bay,21100,549423.3952,549423.3952
1056,bay,21120,549431.3199,549431.3199
1057,bay,21140,549439.3721,549439.3721
1058,bay,21160,549447.4424,549447.4424
1059,bay,21180,549455.5764,549455.5764
1060,bay,21200,549463.7828,549463.7828
1061,bay,21220,549471.9893,549471.9893
1062,bay,21240,549480.3187,549480.3187
1063,bay,21260,549488.6512,549488.6512
1064,bay,21280,549497.0282,549497.0282
1065,bay,21300,549505.4761,549505.4761
1066,bay,21320,549513.924,549513.924
1067,bay,21340,549522.4413,549522.4413
1068,bay,21360,549530.9924,549530.9924
1069,bay,21380,549539.6118,549539.6118
1070,bay,21400,549548.2631,549548.2631
1071,bay,21420,549556.9853,549556.9853
1072,bay,21440,549565.7375,549565.7375
1073,bay,21460,549574.5645,549574.5645
1074,bay,21480,549583.4185,549583.4185
1075,bay,21500,549592.352,549592.352
1076,bay,21520,549601.3086,549601.3086
1077,bay,21540,549610.3508,549610.3508
1078,bay,21560,549619.4109,549619.4109
1079,bay,21580,549628.5637,549628.5637
1080,bay,21600,549637.7279,549637.7279
1081,bay,21620,549646.9933,549646.9933
1082,bay,21640,549656.2691,549656.2691
1083,bay,21660,549665.6789,549665.6789
1084,bay,21680,549675.2366,549675.2366
1085,bay,21700,549684.9622,549684.9622
1086,bay,21720,549694.7518,549694.7518
1087,bay,21740,549704.5591,549704.5591
1088,bay,21760,549714.5504,549714.5504
1089,bay,21780,549724.5417,549724.5417
1090,bay,21800,549734.5902,549734.5902
1091,bay,21820,549744.6747,549744.6747
1092,bay,21840,549754.7591,549754.7591
1093,bay,21860,549764.8435,549764.8435
1094,bay,21880,549774.9279,549774.9279
1095,bay,21900,549785.0123,549785.0123
1096,bay,21920,549794.9651,549794.9651
1097,bay,21940,549804.9123,549804.9123
1098,bay,21960,549814.7888,549814.7888
1099,bay,21980,549824.5225,549824.5225
1100,bay,22000,549834.2225,549834.2225
1101,bay,22020,549843.6918,549843.6918
1102,bay,22040,549853.1432,549853.1432
1103,bay,22060,549862.4524,549862.4524
1104,bay,22080,549871.7616,549871.7616
1105,bay,22100,549881.0707,549881.0707
1106,bay,22120,549890.3799,549890.3799
1107,bay,22140,549899.6691,549899.6691
1108,bay,22160,549908.8406,549908.8406
1109,bay,22180,549917.9464,549917.9464
1110,bay,22200,549926.9783,549926.9783
1111,bay,22220,549935.8443,549935.8443
1112,bay,22240,549944.6097,549944.6097
1113,bay,22260,549953.2542,549953.2542
1114,bay,22280,549961.6771,549961.6771
1115,bay,22300,549969.926,549969.926
1116,bay,22320,549978.0239,549978.0239
1117,bay,22340,549986.0091,549986.0091
1118,bay,22360,549993.8892,549993.8892
1119,bay,22380,550001.6711,550001.6711
1120,bay,22400,550009.3234,550009.3234
1121,bay,22420,550016.8103,550016.8103
1122,bay,22440,550024.0722,550024.0722
1123,bay,22460,550031.1134,550031.1134
1124,bay,22480,550037.9023,550037.9023
1125,bay,22500,550044.4075,550044.4075
1126,bay,22520,550050.4703,550050.4703
1127,bay,22540,550056.0539,550056.0539
1128,bay,22560,550061.2468,550061.2468
1129,bay,22580,550066.1292,550066.1292
1130,bay,22600,550070.7565,550070.7565
1131,bay,22620,550075.3689,550075.3689
1132,bay,22640,550080.0072,550080.0072
1133,bay,22660,550084.7809,550084.7809
1134,bay,22680,550089.8948,550089.8948
1135,bay,22700,550095.3849,550095.3849
1136,bay,22720,550101.2736,550101.2736
1137,bay,22740,550107.3236,550107.3236
1138,bay,22760,550113.4808,550113.4808
1139,bay,22780,550119.8618,550119.8618
1140,bay,22800,550126.3116,550126.3116
1141,bay,22820,550133.0316,550133.0316
1142,bay,22840,550139.9714,550139.9714
1143,bay,22860,550147.1498,550147.1498
1144,bay,22880,550154.6196,550154.6196
1145,bay,22900,550162.2623,550162.2623
1146,bay,22920,550170.1779,550170.1779
1147,bay,22940,550178.201,550178.201
1148,bay,22960,550186.56,550186.56
1149,bay,22980,550194.9788,550194.9788
1150,bay,23000,550203.6984,550203.6984
1151,bay,23020,550212.4867,550212.4867
1152,bay,23040,550221.5799,550221.5799
1153,bay,23060,550230.9271,550230.9271
1154,bay,23080,550240.4922,550240.4922
1155,bay,23100,550250.255,550250.255
1156,bay,23120,550260.1943,550260.1943
1157,bay,23140,550270.137,550270.137
1158,bay,23160,550280.2656,550280.2656
1159,bay,23180,550290.3942,550290.3942
1160,bay,23200,550300.5229,550300.5229
1161,bay,23220,550310.6765,550310.6765
1162,bay,23240,550320.8982,550320.8982
1163,bay,23260,550331.2038,550331.2038
1164,bay,23280,550341.6157,550341.6157
1165,bay,23300,550352.1189,550352.1189
1166,bay,23320,550362.7026,550362.7026
1167,bay,23340,550373.3654,550373.3654
1168,bay,23360,550384.1006,550384.1006
1169,bay,23380,550394.8807,550394.8807
1170,bay,23400,550405.7357,550405.7357
1171,bay,23420,550416.6282,550416.6282
1172,bay,23440,550427.5736,550427.5736
1173,bay,23460,550438.5356,550438.5356
1174,bay,23480,550449.5546,550449.5546
1175,bay,23500,550460.5737,550460.5737
1176,bay,23520,550471.5927,550471.5927
1177,bay,23540,550482.6117,550482.6117
1178,bay,23560,550493.6307,550493.6307
1179,bay,23580,550504.6498,550504.6498
1180,bay,23600,550515.6688,550515.6688
1181,bay,23620,550526.6878,550526.6878
1182,bay,23640,550537.706,550537.706
1183,bay,23660,550548.7207,550548.7207
1184,bay,23680,550559.7623,550559.7623
1185,bay,23700,550570.8757,550570.8757
1186,bay,23720,550582.012,550582.012
1187,bay,23740,550593.2146,550593.2146
1188,bay,23760,550604.4276,550604.4276
1189,bay,23780,550615.7089,550615.7089
1190,bay,23800,550626.9903,550626.9903
1191,bay,23820,550638.3446,550638.3446
1192,bay,23840,550649.7109,550649.7109
1193,bay,23860,550661.0772,550661.0772
1194,bay,23880,550672.4435,550672.4435
1195,bay,23900,550683.8467,550683.8467
1196,bay,23920,550695.2697,550695.2697
1197,bay,23940,550706.6926,550706.6926
1198,bay,23960,550718.1156,550718.1156
1199,bay,23980,550729.5386,550729.5386
1200,bay,24000,550740.9615,550740.9615
1201,bay,24020,550752.3845,550752.3845
1202,bay,24040,550763.8075,550763.8075
