"# Reference points along X2 pathway, 
#
# distance is distance from golden gate in kilometers
# x and y are in meters UTM zone 10 (EPSG 26910)
# path is whether the X2 path is traced on the 'sac' or 'sjr' or 'bay'.",,,,
point,path,distance,x,y
3381,bay,67620,588931.2867,4212945.3928
3382,bay,67640,588951.1706,4212947.5449
3383,bay,67660,588971.0532,4212949.7083
3384,bay,67680,588990.9359,4212951.8717
3385,bay,67700,589010.8185,4212954.0352
3386,bay,67720,589030.7011,4212956.1986
3387,bay,67740,589050.5838,4212958.3621
3388,bay,67760,589070.4664,4212960.5255
3389,bay,67780,589090.3618,4212962.5679
3390,bay,67800,589110.2583,4212964.6005
3391,bay,67820,589130.1547,4212966.6331
3392,bay,67840,589150.0526,4212968.6515
3393,bay,67860,589169.9661,4212970.5097
3394,bay,67880,589189.8799,4212972.3639
3395,bay,67900,589209.8077,4212974.0616
3396,bay,67920,589229.7371,4212975.7401
3397,bay,67940,589249.6795,4212977.2563
3398,bay,67960,589269.6260,4212978.7152
3399,bay,67980,589289.5827,4212980.0308
3400,bay,68000,589309.5474,4212981.2123
3401,bay,68020,589329.5188,4212982.2825
3402,bay,68040,589349.4967,4212983.2104
3403,bay,68060,589369.4817,4212983.9850
3404,bay,68080,589389.4716,4212984.6005
3405,bay,68100,589409.4664,4212985.0561
3406,bay,68120,589429.4640,4212985.3123
3407,bay,68140,589449.4637,4212985.4269
3408,bay,68160,589469.4625,4212985.2774
3409,bay,68180,589489.4610,4212985.0300
3410,bay,68200,589509.4517,4212984.4304
3411,bay,68220,589529.4392,4212983.7371
3412,bay,68240,589549.4127,4212982.7080
3413,bay,68260,589569.3749,4212981.4966
3414,bay,68280,589589.3225,4212980.0504
3415,bay,68300,589609.2507,4212978.3627
3416,bay,68320,589629.1577,4212976.4389
3417,bay,68340,589649.0441,4212974.3120
3418,bay,68360,589668.9084,4212971.9885
3419,bay,68380,589688.7496,4212969.4751
3420,bay,68400,589708.5667,4212966.7784
3421,bay,68420,589728.3590,4212963.9053
3422,bay,68440,589748.1260,4212960.8625
3423,bay,68460,589767.8635,4212957.6349
3424,bay,68480,589787.5678,4212954.2085
3425,bay,68500,589807.2721,4212950.7822
3426,bay,68520,589826.9158,4212947.0235
3427,bay,68540,589846.5588,4212943.2620
3428,bay,68560,589866.1609,4212939.2949
3429,bay,68580,589885.7415,4212935.2209
3430,bay,68600,589905.3072,4212931.0776
3431,bay,68620,589924.8257,4212926.7152
3432,bay,68640,589944.3441,4212922.3528
3433,bay,68660,589963.8231,4212917.8189
3434,bay,68680,589983.2869,4212913.2189
3435,bay,68700,590002.7216,4212908.4982
3436,bay,68720,590022.1389,4212903.7055
3437,bay,68740,590041.5371,4212898.8371
3438,bay,68760,590060.9105,4212893.8702
3439,bay,68780,590080.2789,4212888.8840
3440,bay,68800,590099.6122,4212883.7630
3441,bay,68820,590118.9455,4212878.6420
3442,bay,68840,590138.2574,4212873.4415
3443,bay,68860,590157.5581,4212868.1992
3444,bay,68880,590176.8479,4212862.9170
3445,bay,68900,590196.1237,4212857.5835
3446,bay,68920,590215.3994,4212852.2500
3447,bay,68940,590234.6519,4212846.8333
3448,bay,68960,590253.9037,4212841.4141
3449,bay,68980,590273.1555,4212835.9949
3450,bay,69000,590292.4073,4212830.5757
3451,bay,69020,590311.6591,4212825.1565
3452,bay,69040,590330.9110,4212819.7373
3453,bay,69060,590350.1628,4212814.3181
3454,bay,69080,590369.4146,4212808.8989
3455,bay,69100,590388.6734,4212803.5046
3456,bay,69120,590407.9412,4212798.1426
3457,bay,69140,590427.2090,4212792.7806
3458,bay,69160,590446.4804,4212787.4316
3459,bay,69180,590465.7822,4212782.1933
3460,bay,69200,590485.0840,4212776.9550
3461,bay,69220,590504.3859,4212771.7167
3462,bay,69240,590523.7212,4212766.6042
3463,bay,69260,590543.0699,4212761.5417
3464,bay,69280,590562.4185,4212756.4791
3465,bay,69300,590581.7913,4212751.5102
3466,bay,69320,590601.1758,4212746.5867
3467,bay,69340,590620.5603,4212741.6632
3468,bay,69360,590639.9448,4212736.7396
3469,bay,69380,590659.3293,4212731.8161
3470,bay,69400,590678.7138,4212726.8926
3471,bay,69420,590698.0983,4212721.9691
3472,bay,69440,590717.4828,4212717.0455
3473,bay,69460,590736.8673,4212712.1220
3474,bay,69480,590756.2518,4212707.1985
3475,bay,69500,590775.6363,4212702.2749
3476,bay,69520,590795.0208,4212697.3514
3477,bay,69540,590814.4053,4212692.4279
3478,bay,69560,590833.7815,4212687.4718
3479,bay,69580,590853.1497,4212682.4844
3480,bay,69600,590872.5178,4212677.4970
3481,bay,69620,590891.8860,4212672.5096
3482,bay,69640,590911.2542,4212667.5222
3483,bay,69660,590930.6223,4212662.5347
3484,bay,69680,590949.9726,4212657.4786
3485,bay,69700,590969.3165,4212652.3980
3486,bay,69720,590988.6605,4212647.3174
3487,bay,69740,591007.9887,4212642.1777
3488,bay,69760,591027.3102,4212637.0124
3489,bay,69780,591046.6317,4212631.8472
3490,bay,69800,591065.9312,4212626.6004
3491,bay,69820,591085.2270,4212621.3399
3492,bay,69840,591104.5182,4212616.0628
3493,bay,69860,591123.7851,4212610.6975
3494,bay,69880,591143.0520,4212605.3322
3495,bay,69900,591162.2996,4212599.8982
3496,bay,69920,591181.5328,4212594.4137
3497,bay,69940,591200.7661,4212588.9291
3498,bay,69960,591219.9666,4212583.3308
3499,bay,69980,591239.1611,4212577.7119
3500,bay,70000,591258.3464,4212572.0624
3501,bay,70020,591277.4984,4212566.3004
3502,bay,70040,591296.6504,4212560.5384
3503,bay,70060,591315.7719,4212554.6761
3504,bay,70080,591334.8776,4212548.7626
3505,bay,70100,591353.9745,4212542.8207
3506,bay,70120,591373.0301,4212536.7476
3507,bay,70140,591392.0858,4212530.6746
3508,bay,70160,591411.1008,4212524.4759
3509,bay,70180,591430.1025,4212518.2360
3510,bay,70200,591449.0819,4212511.9295
3511,bay,70220,591468.0256,4212505.5157
3512,bay,70240,591486.9655,4212499.0908
3513,bay,70260,591505.8472,4212492.4967
3514,bay,70280,591524.7288,4212485.9025
3515,bay,70300,591543.5740,4212479.2049
3516,bay,70320,591562.4091,4212472.4790
3517,bay,70340,591581.2442,4212465.7532
3518,bay,70360,591600.0652,4212458.9879
3519,bay,70380,591618.8679,4212452.1718
3520,bay,70400,591637.6706,4212445.3558
3521,bay,70420,591656.4598,4212438.5030
3522,bay,70440,591675.2246,4212431.5831
3523,bay,70460,591693.9893,4212424.6633
3524,bay,70480,591712.7346,4212417.6912
3525,bay,70500,591731.4563,4212410.6555
3526,bay,70520,591750.1779,4212403.6198
3527,bay,70540,591768.8663,4212396.4968
3528,bay,70560,591787.5398,4212389.3341
3529,bay,70580,591806.2121,4212382.1686
3530,bay,70600,591824.8322,4212374.8687
3531,bay,70620,591843.4524,4212367.5688
3532,bay,70640,591862.0466,4212360.2032
3533,bay,70660,591880.6087,4212352.7569
3534,bay,70680,591899.1708,4212345.3106
3535,bay,70700,591917.6728,4212337.7161
3536,bay,70720,591936.1720,4212330.1149
3537,bay,70740,591954.6349,4212322.4262
3538,bay,70760,591973.0659,4212314.6611
3539,bay,70780,591991.4864,4212306.8713
3540,bay,70800,592009.8437,4212298.9335
3541,bay,70820,592028.2010,4212290.9957
3542,bay,70840,592046.4947,4212282.9126
3543,bay,70860,592064.7732,4212274.7949
3544,bay,70880,592083.0077,4212266.5796
3545,bay,70900,592101.2021,4212258.2753
3546,bay,70920,592119.3712,4212249.9161
3547,bay,70940,592137.4762,4212241.4185
3548,bay,70960,592155.5732,4212232.9040
3549,bay,70980,592173.5833,4212224.2071
3550,bay,71000,592191.5934,4212215.5102
3551,bay,71020,592209.5106,4212206.6237
3552,bay,71040,592227.4202,4212197.7217
3553,bay,71060,592245.2450,4212188.6516
3554,bay,71080,592263.0484,4212179.5391
3555,bay,71100,592280.7620,4212170.2540
3556,bay,71120,592298.3743,4212160.7782
3557,bay,71140,592315.9043,4212151.1506
3558,bay,71160,592333.3335,4212141.3413
3559,bay,71180,592350.7627,4212131.5320
3560,bay,71200,592368.1920,4212121.7227
3561,bay,71220,592385.6212,4212111.9134
3562,bay,71240,592403.0997,4212102.1923
3563,bay,71260,592420.6336,4212092.5720
3564,bay,71280,592438.2481,4212083.1000
3565,bay,71300,592455.9807,4212073.8505
3566,bay,71320,592473.8327,4212064.8337
3567,bay,71340,592491.7454,4212055.9383
3568,bay,71360,592509.7108,4212047.1498
3569,bay,71380,592527.7355,4212038.4832
3570,bay,71400,592545.8186,4212029.9394
3571,bay,71420,592563.9335,4212021.4632
3572,bay,71440,592582.0910,4212013.0784
3573,bay,71460,592600.2869,4212004.7774
3574,bay,71480,592618.4985,4211996.5107
3575,bay,71500,592636.7646,4211988.3652
3576,bay,71520,592655.0307,4211980.2197
3577,bay,71540,592673.2968,4211972.0743
3578,bay,71560,592691.5630,4211963.9288
3579,bay,71580,592709.8613,4211955.8561
3580,bay,71600,592728.1726,4211947.8127
3581,bay,71620,592746.5324,4211939.8806
3582,bay,71640,592764.9050,4211931.9784
3583,bay,71660,592783.3117,4211924.1557
3584,bay,71680,592801.7416,4211916.3882
3585,bay,71700,592820.1933,4211908.6723
3586,bay,71720,592838.6920,4211901.0702
3587,bay,71740,592857.2077,4211893.5093
3588,bay,71760,592875.7235,4211885.9483
3589,bay,71780,592894.2464,4211878.4053
3590,bay,71800,592912.8410,4211871.0406
3591,bay,71820,592931.4357,4211863.6758
3592,bay,71840,592950.0303,4211856.3111
3593,bay,71860,592968.6482,4211849.0058
3594,bay,71880,592987.3143,4211841.8241
3595,bay,71900,593005.9804,4211834.6425
3596,bay,71920,593024.6465,4211827.4608
3597,bay,71940,593043.3401,4211820.3516
3598,bay,71960,593062.0703,4211813.3388
3599,bay,71980,593080.8005,4211806.3260
3600,bay,72000,593099.5307,4211799.3132
3601,bay,72020,593118.2812,4211792.3551
3602,bay,72040,593137.0681,4211785.4958
3603,bay,72060,593155.8551,4211778.6365
3604,bay,72080,593174.6421,4211771.7772
3605,bay,72100,593193.4321,4211764.9265
3606,bay,72120,593212.2683,4211758.2035
3607,bay,72140,593231.1045,4211751.4805
3608,bay,72160,593249.9406,4211744.7575
3609,bay,72180,593268.7768,4211738.0345
3610,bay,72200,593287.6371,4211731.3799
3611,bay,72220,593306.5250,4211724.8037
3612,bay,72240,593325.4129,4211718.2275
3613,bay,72260,593344.3008,4211711.6513
3614,bay,72280,593363.2185,4211705.1616
3615,bay,72300,593382.1627,4211698.7494
3616,bay,72320,593401.1069,4211692.3372
3617,bay,72340,593420.0512,4211685.9250
3618,bay,72360,593439.0186,4211679.5825
3619,bay,72380,593458.0140,4211673.3234
3620,bay,72400,593477.0094,4211667.0643
3621,bay,72420,593496.0047,4211660.8051
3622,bay,72440,593515.0104,4211654.5777
3623,bay,72460,593534.0517,4211648.4598
3624,bay,72480,593553.0930,4211642.3419
3625,bay,72500,593572.1343,4211636.2239
3626,bay,72520,593591.1756,4211630.1060
3627,bay,72540,593610.2462,4211624.0803
3628,bay,72560,593629.3241,4211618.0777
3629,bay,72580,593648.4075,4211612.0925
3630,bay,72600,593667.5158,4211606.1871
3631,bay,72620,593686.6241,4211600.2817
3632,bay,72640,593705.7474,4211594.4255
3633,bay,72660,593724.8847,4211588.6146
3634,bay,72680,593744.0219,4211582.8038
3635,bay,72700,593763.1818,4211577.0683
3636,bay,72720,593782.3467,4211571.3492
3637,bay,72740,593801.5136,4211565.6371
3638,bay,72760,593820.7048,4211560.0069
3639,bay,72780,593839.8960,4211554.3767
3640,bay,72800,593859.0944,4211548.7714
3641,bay,72820,593878.3105,4211543.2270
3642,bay,72840,593897.5267,4211537.6827
3643,bay,72860,593916.7535,4211532.1757
3644,bay,72880,593935.9934,4211526.7142
3645,bay,72900,593955.2332,4211521.2527
3646,bay,72920,593974.4855,4211515.8353
3647,bay,72940,593993.7477,4211510.4534
3648,bay,72960,594013.0100,4211505.0715
3649,bay,72980,594032.2901,4211499.7539
3650,bay,73000,594051.5822,4211494.4802
3651,bay,73020,594070.8744,4211489.2064
3652,bay,73040,594090.1666,4211483.9326
3653,bay,73060,594109.4587,4211478.6589
3654,bay,73080,594128.7763,4211473.4796
3655,bay,73100,594148.1072,4211468.3496
3656,bay,73120,594167.4381,4211463.2196
3657,bay,73140,594186.7690,4211458.0895
3658,bay,73160,594206.0998,4211452.9595
3659,bay,73180,594225.4627,4211447.9517
3660,bay,73200,594244.8326,4211442.9714
3661,bay,73220,594264.2026,4211437.9910
3662,bay,73240,594283.5726,4211433.0106
3663,bay,73260,594302.9451,4211428.0405
3664,bay,73280,594322.3544,4211423.2156
3665,bay,73300,594341.7637,4211418.3907
3666,bay,73320,594361.1730,4211413.5658
3667,bay,73340,594380.5823,4211408.7409
3668,bay,73360,594400.0069,4211403.9787
3669,bay,73380,594419.4547,4211399.3117
3670,bay,73400,594438.9026,4211394.6447
3671,bay,73420,594458.3505,4211389.9778
3672,bay,73440,594477.7983,4211385.3108
3673,bay,73460,594497.2680,4211380.7363
3674,bay,73480,594516.7527,4211376.2256
3675,bay,73500,594536.2374,4211371.7149
3676,bay,73520,594555.7221,4211367.2042
3677,bay,73540,594575.2068,4211362.6935
3678,bay,73560,594594.7195,4211358.3059
3679,bay,73580,594614.2398,4211353.9518
3680,bay,73600,594633.7601,4211349.5976
3681,bay,73620,594653.2803,4211345.2435
3682,bay,73640,594672.8006,4211340.8893
3683,bay,73660,594692.3545,4211336.6889
3684,bay,73680,594711.9091,4211332.4915
3685,bay,73700,594731.4637,4211328.2941
3686,bay,73720,594751.0183,4211324.0967
3687,bay,73740,594770.6398,4211320.8970
3688,bay,73760,594790.5798,4211322.4448
3689,bay,73780,594810.5199,4211323.9926
3690,bay,73800,594830.4659,4211325.4567
3691,bay,73820,594850.4212,4211326.7935
3692,bay,73840,594870.3765,4211328.1303
3693,bay,73860,594890.3399,4211329.3356
3694,bay,73880,594910.3082,4211330.4610
3695,bay,73900,594930.2765,4211331.5863
3696,bay,73920,594950.2540,4211332.5316
3697,bay,73940,594970.2331,4211333.4451
3698,bay,73960,594990.2129,4211334.3418
3699,bay,73980,595010.2006,4211335.0430
3700,bay,74000,595030.1883,4211335.7442
3701,bay,74020,595050.1780,4211336.3796
3702,bay,74040,595070.1720,4211336.8682
3703,bay,74060,595090.1661,4211337.3569
3704,bay,74080,595110.1623,4211337.7303
3705,bay,74100,595130.1604,4211338.0062
3706,bay,74120,595150.1585,4211338.2822
3707,bay,74140,595170.1580,4211338.3932
3708,bay,74160,595190.1579,4211338.4563
3709,bay,74180,595210.1578,4211338.5172
3710,bay,74200,595230.1567,4211338.3064
3711,bay,74220,595250.1532,4211337.9699
3712,bay,74240,595270.1463,4211337.4427
3713,bay,74260,595290.1323,4211336.7058
3714,bay,74280,595310.1156,4211335.8883
3715,bay,74300,595330.0868,4211334.8175
3716,bay,74320,595350.0562,4211333.7136
3717,bay,74340,595370.0137,4211332.4100
3718,bay,74360,595389.9686,4211331.0699
3719,bay,74380,595409.9131,4211329.5808
3720,bay,74400,595429.8567,4211328.0807
3721,bay,74420,595449.7905,4211326.4546
3722,bay,74440,595469.7243,4211324.8284
3723,bay,74460,595489.6533,4211323.1451
3724,bay,74480,595509.5816,4211321.4535
3725,bay,74500,595529.5100,4211319.7619
3726,bay,74520,595549.4383,4211318.0703
3727,bay,74540,595569.3666,4211316.3787
3728,bay,74560,595589.2950,4211314.6871
3729,bay,74580,595609.2306,4211313.0845
3730,bay,74600,595629.1691,4211311.5177
3731,bay,74620,595649.1160,4211310.0618
3732,bay,74640,595669.0661,4211308.6521
3733,bay,74660,595689.0273,4211307.4058
3734,bay,74680,595708.9905,4211306.1967
3735,bay,74700,595728.9651,4211305.1895
3736,bay,74720,595748.9436,4211304.2707
3737,bay,74740,595768.9300,4211303.5339
3738,bay,74760,595788.9216,4211302.9737
3739,bay,74780,595808.9168,4211302.5355
3740,bay,74800,595828.9153,4211302.2955
3741,bay,74820,595848.9141,4211302.0699
3742,bay,74840,595868.9128,4211301.8444
3743,bay,74860,595888.9120,4211301.6867
3744,bay,74880,595908.9119,4211301.6386
3745,bay,74900,595928.9119,4211301.5904
3746,bay,74920,595948.9113,4211301.6775
3747,bay,74940,595968.9103,4211301.8754
3748,bay,74960,595988.9093,4211302.0732
3749,bay,74980,596008.9032,4211302.5672
3750,bay,75000,596028.8970,4211303.0662
3751,bay,75020,596048.8860,4211303.7176
3752,bay,75040,596068.8721,4211304.4640
3753,bay,75060,596088.8581,4211305.2104
3754,bay,75080,596108.8368,4211306.1268
3755,bay,75100,596128.8116,4211307.1300
3756,bay,75120,596148.7822,4211308.2077
3757,bay,75140,596168.7399,4211309.5054
3758,bay,75160,596188.6843,4211310.9939
3759,bay,75180,596208.6113,4211312.6987
3760,bay,75200,596228.5167,4211314.6403
3761,bay,75220,596248.4027,4211316.7723
3762,bay,75240,596268.2662,4211319.1055
3763,bay,75260,596288.1078,4211321.6165
3764,bay,75280,596307.9261,4211324.3049
3765,bay,75300,596327.7191,4211327.1726
3766,bay,75320,596347.4850,4211330.2218
3767,bay,75340,596367.2218,4211333.4546
3768,bay,75360,596386.9272,4211336.8734
3769,bay,75380,596406.5981,4211340.4857
3770,bay,75400,596426.2256,4211344.3275
3771,bay,75420,596445.8382,4211348.2428
3772,bay,75440,596465.3987,4211352.4126
3773,bay,75460,596484.9256,4211356.7330
3774,bay,75480,596504.4065,4211361.2601
3775,bay,75500,596523.8227,4211366.0534
3776,bay,75520,596543.2068,4211370.9780
3777,bay,75540,596562.4616,4211376.3868
3778,bay,75560,596581.5559,4211382.3363
3779,bay,75580,596600.5011,4211388.7436
3780,bay,75600,596619.3100,4211395.5394
3781,bay,75620,596638.0036,4211402.6464
3782,bay,75640,596656.5926,4211410.0239
3783,bay,75660,596675.1005,4211417.6040
3784,bay,75680,596693.5200,4211425.3963
3785,bay,75700,596711.9116,4211433.2543
3786,bay,75720,596730.2857,4211441.1531
3787,bay,75740,596748.6598,4211449.0520
3788,bay,75760,596767.0339,4211456.9509
3789,bay,75780,596785.4723,4211464.6981
3790,bay,75800,596803.9808,4211472.2759
3791,bay,75820,596822.5868,4211479.6105
3792,bay,75840,596841.2937,4211486.6826
3793,bay,75860,596860.1255,4211493.4146
3794,bay,75880,596879.0974,4211499.7409
3795,bay,75900,596898.2194,4211505.5971
3796,bay,75920,596917.5090,4211510.8745
3797,bay,75940,596936.9343,4211515.6289
3798,bay,75960,596956.4638,4211519.9371
3799,bay,75980,596976.0664,4211523.9012
3800,bay,76000,596995.7253,4211527.5777
3801,bay,76020,597015.4249,4211531.0302
3802,bay,76040,597035.1331,4211534.4341
3803,bay,76060,597054.8413,4211537.8380
3804,bay,76080,597074.5388,4211541.3026
3805,bay,76100,597094.2136,4211544.8929
3806,bay,76120,597113.8437,4211548.7218
3807,bay,76140,597133.3986,4211552.9159
3808,bay,76160,597152.8532,4211557.5484
3809,bay,76180,597172.2139,4211562.5587
3810,bay,76200,597191.3847,4211568.2531
3811,bay,76220,597210.3451,4211574.6115
3812,bay,76240,597229.0399,4211581.7121
3813,bay,76260,597247.5002,4211589.4054
3814,bay,76280,597265.7927,4211597.4902
3815,bay,76300,597283.9122,4211605.9556
3816,bay,76320,597301.8922,4211614.7146
3817,bay,76340,597319.8180,4211623.5825
3818,bay,76360,597337.6546,4211632.6300
3819,bay,76380,597355.4912,4211641.6774
3820,bay,76400,597373.2387,4211650.8980
3821,bay,76420,597390.9006,4211660.2806
3822,bay,76440,597408.4797,4211669.8185
3823,bay,76460,597425.9282,4211679.5935
3824,bay,76480,597443.3028,4211689.4983
3825,bay,76500,597460.6212,4211699.5019
3826,bay,76520,597477.8249,4211709.7016
3827,bay,76540,597494.9914,4211719.9633
3828,bay,76560,597512.0936,4211730.3321
3829,bay,76580,597529.1491,4211740.7775
3830,bay,76600,597546.1704,4211751.2787
3831,bay,76620,597563.1578,4211761.8345
3832,bay,76640,597580.1237,4211772.4250
3833,bay,76660,597597.0896,4211783.0155
3834,bay,76680,597614.0018,4211793.6915
3835,bay,76700,597630.9135,4211804.3684
3836,bay,76720,597647.8251,4211815.0452
3837,bay,76740,597664.6405,4211825.8727
3838,bay,76760,597681.4302,4211836.7405
3839,bay,76780,597698.2029,4211847.6340
3840,bay,76800,597714.8721,4211858.6856
3841,bay,76820,597731.4567,4211869.8637
3842,bay,76840,597747.9579,4211881.1642
3843,bay,76860,597764.3653,4211892.6005
3844,bay,76880,597780.6562,4211904.2019
3845,bay,76900,597796.8744,4211915.9053
3846,bay,76920,597813.0926,4211927.6087
3847,bay,76940,597829.1835,4211939.4863
3848,bay,76960,597845.1892,4211951.4784
3849,bay,76980,597861.1062,4211963.5880
3850,bay,77000,597876.9256,4211975.8247
3851,bay,77020,597892.6383,4211988.1982
3852,bay,77040,597908.2351,4212000.7178
3853,bay,77060,597923.7044,4212013.3945
3854,bay,77080,597939.0384,4212026.2346
3855,bay,77100,597954.3708,4212039.0766
3856,bay,77120,597969.5618,4212052.0853
3857,bay,77140,597984.7341,4212065.1161
3858,bay,77160,597999.7128,4212078.3689
3859,bay,77180,598014.6371,4212091.6823
3860,bay,77200,598029.3867,4212105.1897
3861,bay,77220,598043.9869,4212118.8570
3862,bay,77240,598058.4769,4212132.6426
3863,bay,77260,598072.6798,4212146.7236
3864,bay,77280,598086.7302,4212160.9551
3865,bay,77300,598100.6048,4212175.3598
3866,bay,77320,598114.1297,4212190.0932
3867,bay,77340,598127.4049,4212205.0493
3868,bay,77360,598140.1821,4212220.4330
3869,bay,77380,598152.4832,4212236.2005
3870,bay,77400,598164.3656,4212252.2864
3871,bay,77420,598175.9026,4212268.6221
3872,bay,77440,598187.1502,4212285.1589
3873,bay,77460,598198.1931,4212301.8334
3874,bay,77480,598209.0915,4212318.6031
3875,bay,77500,598219.9075,4212335.4261
3876,bay,77520,598230.7234,4212352.2492
3877,bay,77540,598241.5394,4212369.0722
3878,bay,77560,598252.5073,4212385.7963
3879,bay,77580,598263.6687,4212402.3919
3880,bay,77600,598275.1078,4212418.7972
3881,bay,77620,598286.8627,4212434.9771
3882,bay,77640,598299.0018,4212450.8707
3883,bay,77660,598311.5815,4212466.4178
3884,bay,77680,598324.5810,4212481.6165
3885,bay,77700,598337.7152,4212496.6983
3886,bay,77720,598351.0218,4212511.6293
3887,bay,77740,598364.5420,4212526.3663
3888,bay,77760,598378.1493,4212541.0234
3889,bay,77780,598391.9631,4212555.4864
3890,bay,77800,598405.8663,4212569.8627
3891,bay,77820,598419.8961,4212584.1164
3892,bay,77840,598434.0422,4212598.2539
3893,bay,77860,598448.2618,4212612.3182
3894,bay,77880,598462.5952,4212626.2659
3895,bay,77900,598476.9777,4212640.1636
3896,bay,77920,598491.4448,4212653.9728
3897,bay,77940,598505.9602,4212667.7316
3898,bay,77960,598520.5294,4212681.4329
3899,bay,77980,598535.2114,4212695.0137
3900,bay,78000,598549.8934,4212708.5945
3901,bay,78020,598564.7687,4212721.9630
3902,bay,78040,598579.6646,4212735.3089
3903,bay,78060,598594.6429,4212748.5614
3904,bay,78080,598609.7369,4212761.6827
3905,bay,78100,598624.8310,4212774.8041
3906,bay,78120,598640.0802,4212787.7444
3907,bay,78140,598655.3568,4212800.6527
3908,bay,78160,598670.6701,4212813.5170
3909,bay,78180,598686.1355,4212826.1985
3910,bay,78200,598701.6010,4212838.8800
3911,bay,78220,598717.2381,4212851.3489
3912,bay,78240,598732.8879,4212863.8022
3913,bay,78260,598748.6127,4212876.1601
3914,bay,78280,598764.4138,4212888.4207
3915,bay,78300,598780.2150,4212900.6814
3916,bay,78320,598796.1097,4212912.8203
3917,bay,78340,598812.0244,4212924.9332
3918,bay,78360,598827.9391,4212937.0461
3919,bay,78380,598843.9020,4212949.0952
3920,bay,78400,598859.8934,4212961.1066
3921,bay,78420,598875.8848,4212973.1181
3922,bay,78440,598891.8762,4212985.1295
3923,bay,78460,598907.8800,4212997.1244
3924,bay,78480,598923.9761,4213008.9952
3925,bay,78500,598940.1032,4213020.8236
3926,bay,78520,598956.2913,4213032.5686
3927,bay,78540,598972.5542,4213044.2095
3928,bay,78560,598988.8632,4213055.7859
3929,bay,78580,599005.2780,4213067.2120
3930,bay,78600,599021.7724,4213078.5221
3931,bay,78620,599038.3408,4213089.7239
3932,bay,78640,599055.0233,4213100.7554
3933,bay,78660,599071.7785,4213111.6759
3934,bay,78680,599088.5538,4213122.5659
3935,bay,78700,599105.3291,4213133.4558
3936,bay,78720,599122.1940,4213144.2059
3937,bay,78740,599139.1599,4213154.7961
3938,bay,78760,599156.2520,4213165.1812
3939,bay,78780,599173.4930,4213175.3171
3940,bay,78800,599190.9162,4213185.1361
3941,bay,78820,599208.5554,4213194.5611
3942,bay,78840,599226.3411,4213203.7080
3943,bay,78860,599244.3202,4213212.4688
3944,bay,78880,599262.4299,4213220.9546
3945,bay,78900,599280.6546,4213229.1901
3946,bay,78920,599298.9816,4213237.1969
3947,bay,78940,599317.4376,4213244.9024
3948,bay,78960,599335.9820,4213252.3913
3949,bay,78980,599354.5921,4213259.7158
3950,bay,79000,599373.2851,4213266.8270
3951,bay,79020,599392.0490,4213273.7482
3952,bay,79040,599410.8509,4213280.5657
3953,bay,79060,599429.7367,4213287.1481
3954,bay,79080,599448.6627,4213293.6118
3955,bay,79100,599467.6565,4213299.8756
3956,bay,79120,599486.7219,4213305.9157
3957,bay,79140,599505.8238,4213311.8417
3958,bay,79160,599525.0322,4213317.4125
3959,bay,79180,599544.2799,4213322.8432
3960,bay,79200,599563.5940,4213328.0359
3961,bay,79220,599582.9874,4213332.9214
3962,bay,79240,599602.4251,4213337.6274
3963,bay,79260,599621.9392,4213342.0091
3964,bay,79280,599641.5175,4213346.0893
3965,bay,79300,599661.1383,4213349.9622
3966,bay,79320,599680.8376,4213353.4143
3967,bay,79340,599700.5911,4213356.5424
3968,bay,79360,599720.3873,4213359.3891
3969,bay,79380,599740.2258,4213361.9242
3970,bay,79400,599760.0682,4213364.4296
3971,bay,79420,599779.9403,4213366.6877
3972,bay,79440,599799.8124,4213368.9458
3973,bay,79460,599819.6910,4213371.1446
3974,bay,79480,599839.5926,4213373.1215
3975,bay,79500,599859.5198,4213374.8225
3976,bay,79520,599879.4663,4213376.2826
3977,bay,79540,599899.4279,4213377.5203
3978,bay,79560,599919.4004,4213378.5672
3979,bay,79580,599939.3798,4213379.4721
3980,bay,79600,599959.3641,4213380.2602
3981,bay,79620,599979.3520,4213380.9575
3982,bay,79640,599999.3398,4213381.6548
3983,bay,79660,600019.3276,4213382.3521
3984,bay,79680,600039.3155,4213383.0494
3985,bay,79700,600059.3007,4213383.8145
3986,bay,79720,600079.2830,4213384.6562
3987,bay,79740,600099.2616,4213385.5756
3988,bay,79760,600119.2311,4213386.6759
3989,bay,79780,600139.1893,4213387.9663
3990,bay,79800,600159.1316,4213389.4822
3991,bay,79820,600179.0538,4213391.2435
3992,bay,79840,600198.9620,4213393.1577
3993,bay,79860,600218.8688,4213395.0848
3994,bay,79880,600238.7629,4213397.1405
3995,bay,79900,600258.6498,4213399.2624
3996,bay,79920,600278.5239,4213401.5034
3997,bay,79940,600298.3777,4213403.9156
3998,bay,79960,600318.2143,4213406.4634
3999,bay,79980,600338.0251,4213409.2078
4000,bay,80000,600357.8097,4213412.1314
4001,bay,80020,600377.5762,4213415.1785
4002,bay,80040,600397.3061,4213418.4524
4003,sac,80060,600417.0278,4213421.7776
4004,sac,80080,600436.7071,4213425.3442
4005,sac,80100,600456.3847,4213428.9211
4006,sac,80120,600476.0212,4213432.7164
4007,sac,80140,600495.6578,4213436.5118
4008,sac,80160,600515.2587,4213440.4875
4009,sac,80180,600534.8589,4213444.4664
4010,sac,80200,600554.4358,4213448.5577
4011,sac,80220,600574.0062,4213452.6812
